name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
athens,2019-06-28,34,24.5,29.6,32.7,24.5,28.9,12.6,36,0,0,0,,0,0,42.5,28.7,12.3,1011.6,16.7,10,210.2,18.3,7,,2019-06-28T06:04:49,2019-06-28T20:51:37,0.86,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,2IYF8,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-06-29,30.5,25.8,28.1,29.8,25.8,27.9,14.5,44,0,0,0,,0,0,47.6,31.2,14.4,1012.9,23.2,10,221.5,19.7,7,,2019-06-29T06:05:13,2019-06-29T20:51:37,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,AU777,16716099999,16699099999,16715099999,EUCDE33"
athens,2019-06-30,28.7,23.2,26.4,27.6,23.2,26,10.1,36.8,0,0,0,,0,0,54.6,33.7,12.1,1015.9,24.5,10,200.3,17.3,6,,2019-06-30T06:05:38,2019-06-30T20:51:35,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,2IYF8,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-07-01,30.1,23.1,26.8,28.7,23.1,26.4,11.4,38.9,0,0,0,,0,0,58.7,36,12.9,1015.3,12.8,10,186.3,16.1,7,,2019-07-01T06:06:04,2019-07-01T20:51:31,0.95,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,E4115,LGAV,16741099999,16718099999,2IYF8,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-07-02,32.3,23.4,27.7,31.1,23.4,27.2,11.9,37.9,0,0,0,,0,0,48.2,30.3,7.4,1012.2,6.9,10,194.6,16.9,7,,2019-07-02T06:06:32,2019-07-02T20:51:25,0,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-07-03,33.3,20.2,27.4,32.1,20.2,26.9,12.1,39.9,0,0,0,,0,0,20.4,18.5,16.1,1011.2,0.3,10,228.3,19.4,6,,2019-07-03T06:07:01,2019-07-03T20:51:17,0.02,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-07-04,34.8,21.8,29,33.7,21.8,28.2,11.3,34.2,0,0,0,,0,0,57.6,30.2,6.3,1012.9,1.1,10,238.3,20.6,7,,2019-07-04T06:07:31,2019-07-04T20:51:08,0.06,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,2IYF8,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-07-05,33.9,26.7,30,33.7,26.5,29.7,14,38.1,0,0,0,,0,0,38.3,20.8,27.9,1014.2,11.4,9.9,236.5,20.4,6,,2019-07-05T06:08:03,2019-07-05T20:50:57,0.09,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-07-06,32.4,23.8,28.7,32,23.8,28.9,16.4,48.3,0,0,0,,0,0,34.4,21.6,33.3,1013.3,24.6,10,248.6,21.5,9,,2019-07-06T06:08:36,2019-07-06T20:50:44,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,E4115,LGAV,16741099999,16718099999,AU777,16716099999,16699099999,16715099999,EUCDE33"
athens,2019-07-07,34.5,22.9,29.4,33.8,22.9,28.9,13.3,38.3,0,0,0,,0,0,24.9,16.7,123.2,1011.9,8.2,10,235.6,20.3,7,,2019-07-07T06:09:10,2019-07-07T20:50:29,0.16,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-07-08,36.4,23.9,30.4,36.6,23.9,30.4,15.1,40.5,0,0,0,,0,0,23.8,17.4,140.3,1010.3,10.7,10,186,16.1,6,,2019-07-08T06:09:45,2019-07-08T20:50:12,0.2,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,2IYF8,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-07-09,35.4,24.7,29.4,35.5,24.7,29.6,16.4,46.5,0,0,0,,0,0,22.6,14.4,120,1012,8,10,179.1,15.7,6,,2019-07-09T06:10:21,2019-07-09T20:49:53,0.25,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,E4115,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-07-10,36,25.2,30.2,36.6,25.2,30.6,16.9,45.7,0,0,0,,0,0,35.3,17,118.8,1010.8,18.4,10,191.1,16.4,6,,2019-07-10T06:10:58,2019-07-10T20:49:32,0.27,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-07-11,28.6,23.4,26.2,30.1,23.4,26.5,16.9,57.1,0.015,100,4.17,rain,0,0,48.2,32.8,8.9,1010.2,45.2,10,170,15,7,,2019-07-11T06:11:36,2019-07-11T20:49:10,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-07-12,29,19.3,25.2,28.1,19.3,25,11.6,43.4,0,0,0,,0,0,26.2,17.7,111,1013.5,28.1,10,189.5,16.3,6,,2019-07-12T06:12:15,2019-07-12T20:48:46,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,F5422,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-07-13,29.6,20.6,25.7,29.7,20.6,25.7,15.3,53.3,0,0,0,,0,0,27.8,17.1,145.3,1012.7,25.7,10,188.8,16.4,6,,2019-07-13T06:12:55,2019-07-13T20:48:20,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-07-14,29.1,22.4,25.1,30.3,22.4,25.3,18,65.6,4.194,100,8.33,rain,0,0,44.4,21.5,50.1,1009,45.7,10,160.5,13.8,6,,2019-07-14T06:13:36,2019-07-14T20:47:52,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,2IYF8,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-07-15,27.6,21.1,23.7,28.1,21.1,23.8,16.8,65.8,0.883,100,4.17,rain,0,0,31.3,17,110.8,1010.9,52.5,10,139.7,12.1,5,,2019-07-15T06:14:18,2019-07-15T20:47:22,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-07-16,28.7,20.8,23.6,28.2,20.8,23.5,15.2,61,0,0,0,,0,0,40.7,21.9,31.3,1009.8,55.8,10,172.7,14.9,7,,2019-07-16T06:15:00,2019-07-16T20:46:51,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-07-17,27.4,20,22.8,27.3,20,22.8,14.5,60.5,0.523,100,8.33,rain,0,0,50.2,29.9,346.6,1009.2,55.8,9.9,172.5,15,6,,2019-07-17T06:15:43,2019-07-17T20:46:18,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"LGEL,16716199999,LGAV,16741099999,F5422,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-07-18,29.4,20.6,24,28.8,20.6,23.9,12.1,48.5,0,0,0,,0,0,33.5,21.3,25.9,1010.1,23.8,10,140.2,12,5,,2019-07-18T06:16:28,2019-07-18T20:45:43,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-07-19,31.2,18.6,24.3,29.5,18.6,24,10.5,43.8,0,0,0,,0,0,37.4,23.5,10.1,1010.4,16.2,10,205.3,17.7,7,,2019-07-19T06:17:12,2019-07-19T20:45:06,0.58,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-07-20,31.4,20.5,24.9,29.8,20.5,24.6,10.5,41.9,0,0,0,,0,0,48.6,30.1,2.6,1013.5,20.2,10,195.6,16.8,6,,2019-07-20T06:17:58,2019-07-20T20:44:28,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-07-21,32.6,21.8,26.5,30.7,21.8,26,9.9,36.1,0,0,0,,0,0,50.7,29.3,3.1,1017.8,6.5,10,208,17.9,7,,2019-07-21T06:18:44,2019-07-21T20:43:47,0.65,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,2IYF8,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-07-22,33.1,22.1,26.6,31.6,22.1,26.3,11.7,40.2,0,0,0,,0,0,48.6,34.7,7.4,1018.1,8.5,10,239.8,20.7,9,,2019-07-22T06:19:30,2019-07-22T20:43:06,0.68,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,E4115,LGAV,16741099999,16718099999,AU777,16716099999,16699099999,16715099999,EUCDE33"
athens,2019-07-23,33.7,23.2,29.1,32.1,23.2,28.3,11.9,36,0,0,0,,0,0,48.4,29.5,5.2,1014.3,10.6,10,205.2,17.9,7,,2019-07-23T06:20:17,2019-07-23T20:42:22,0.71,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-07-24,32.6,24.1,28.1,32.8,24.1,28.2,15.6,47.1,0,0,0,,0,0,40.1,26.4,19.1,1011.9,34.7,10,112.9,9.8,4,,2019-07-24T06:21:05,2019-07-24T20:41:37,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-07-25,33.7,23,27.7,32.1,23,27,12.5,41.8,0,0,0,,0,0,43.3,29.3,4.6,1014.2,20,10,209.4,18.1,7,,2019-07-25T06:21:53,2019-07-25T20:40:50,0.75,Clear,Partly cloudy throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-07-26,32.5,23.3,27.5,31,23.3,26.9,11,36.6,0,0,0,,0,0,42.5,26.2,4.8,1012,8.9,10,200.3,17.2,7,,2019-07-26T06:22:42,2019-07-26T20:40:02,0.81,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-07-27,33.7,20.5,27,32.9,20.5,26.6,12,40.2,0,0,0,,0,0,34.4,22.7,42.1,1007.2,10.3,10,188.3,16.2,7,,2019-07-27T06:23:31,2019-07-27T20:39:12,0.84,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-07-28,33.7,21.1,25.8,32.9,21.1,25.7,14.3,50.1,0,0,0,,0,0,33.5,16.6,107.7,1006.5,0.5,10,200.6,17.5,6,,2019-07-28T06:24:20,2019-07-28T20:38:20,0.88,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-07-29,34.5,20.6,25.9,33.3,20.6,25.8,14.7,51.4,0,0,0,,0,0,40.7,18.8,324.4,1004.2,11.2,10,202.3,17.5,6,,2019-07-29T06:25:10,2019-07-29T20:37:27,0.91,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-07-30,33.2,19.9,25.6,32.9,19.9,25.7,16.2,58.1,0,0,0,,0,0,31.5,14.6,51.8,1006.3,30.2,10,195.6,17.1,7,,2019-07-30T06:26:00,2019-07-30T20:36:32,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-07-31,33.3,20.1,25.1,33.7,20.1,25.2,17.4,64,0,0,0,,0,0,33.5,24.7,34,1008.8,20.4,10,167.5,14.4,6,,2019-07-31T06:26:50,2019-07-31T20:35:36,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-08-01,35.6,21.3,26.8,35.3,21.3,26.7,15.2,51,0,0,0,,0,0,50,25.3,7.6,1009,9.9,10,181.5,15.9,6,,2019-08-01T06:27:41,2019-08-01T20:34:38,0,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-08-02,34.4,21,26.7,35.3,21,26.9,16.4,54.6,0,0,0,,0,0,38.5,21.4,50.5,1011.8,8.8,10,232.3,20.2,7,,2019-08-02T06:28:31,2019-08-02T20:33:39,0.04,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,E4115,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-08-03,35.7,22.2,28,37,22.2,28.4,17.6,55.1,0,0,0,,0,0,26.8,21.9,170.3,1010.1,0.1,10,190.9,16.4,6,,2019-08-03T06:29:22,2019-08-03T20:32:39,0.08,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-08-04,32.3,25.9,28.2,32.1,25.9,28.4,16.1,48.6,0,0,0,,0,0,43.7,30,9.5,1009.4,20,10,190,16.6,6,,2019-08-04T06:30:14,2019-08-04T20:31:37,0.11,Clear,Partly cloudy throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-08-05,30.6,24.6,27.2,29.8,24.6,27,13.8,44.1,0,0,0,,0,0,43.8,24.8,22.9,1012.3,33.4,10,160,13.8,6,,2019-08-05T06:31:05,2019-08-05T20:30:34,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,E4115,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-08-06,31.1,23.1,26.9,29.6,23.1,26.4,11,37.6,0,0,0,,0,0,57.6,28.9,5.8,1014.2,21.7,10,183.5,15.9,7,,2019-08-06T06:31:57,2019-08-06T20:29:29,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-08-07,33,23.6,28.3,31,23.6,27.4,9.3,31.2,0,0,0,,0,0,50,26.9,0,1013.4,5.5,10,200,17.2,6,,2019-08-07T06:32:48,2019-08-07T20:28:23,0.25,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,2IYF8,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-08-08,34,23.4,28.5,32.5,23.4,28,11.3,34.9,0,0,0,,0,0,38.3,25.1,357.8,1012.3,0,10,201,17.3,7,,2019-08-08T06:33:40,2019-08-08T20:27:16,0.25,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,E4115,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-08-09,35.8,22.3,29.7,34,22.3,28.7,10.9,33.1,0,0,0,,0,0,37.8,24.6,11.1,1011.9,0.5,10,202.1,17.3,7,,2019-08-09T06:34:32,2019-08-09T20:26:08,0.29,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,E4115,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-08-10,35.4,28,30.9,34.2,27.3,29.9,11.7,31.1,0,0,0,,0,0,52,34.2,1.7,1012.3,1.1,10,198.3,17.2,6,,2019-08-10T06:35:24,2019-08-10T20:24:58,0.32,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,E4115,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-08-11,33.7,28.5,30.5,32.1,28,29.5,11.7,32,0,0,0,,0,0,60,36.9,2.3,1012.1,0,10,200.4,17.2,6,,2019-08-11T06:36:16,2019-08-11T20:23:48,0.36,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,E4115,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-08-12,32.7,26.7,29.2,31.5,26.6,28.7,13.3,38,0,0,0,,0,0,66.6,40.7,6.1,1010.8,7.6,10.5,194.3,16.8,6,,2019-08-12T06:37:08,2019-08-12T20:22:36,0.39,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,E4115,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-08-13,33.6,24.8,29.3,33.1,24.8,28.9,14,39.6,0,0,0,,0,0,48.2,33.3,357.6,1009.3,2.6,9.6,178,15.4,6,,2019-08-13T06:38:00,2019-08-13T20:21:23,0.43,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,E4115,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-08-14,34.6,26.2,29.3,33.3,26.2,28.9,14.5,41.4,0,0,0,,0,0,35.8,23.6,17.1,1008.7,19,9.9,192.8,16.5,6,,2019-08-14T06:38:52,2019-08-14T20:20:09,0.46,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,E4115,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-08-15,33.4,22.8,28.2,33.9,22.8,28.6,16.8,50.8,0,0,0,,0,0,32.9,18.3,23.8,1009.4,20,10,183.3,15.9,6,,2019-08-15T06:39:44,2019-08-15T20:18:53,0.5,Clear,Partly cloudy throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-08-16,31.8,24.5,28,32.1,24.5,28.4,17.4,53.3,0,0,0,,0,0,27.7,18.9,70.4,1011.4,31.4,10.2,172.8,14.9,6,,2019-08-16T06:40:36,2019-08-16T20:17:37,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,E4115,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-08-17,30.2,24,27.4,30,24,27.4,16.1,51.2,0,0,0,,0,0,40.7,24.2,13.9,1012.4,32.1,10.5,178.6,15.4,6,,2019-08-17T06:41:28,2019-08-17T20:16:20,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,F5422,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-08-18,30,21.5,26.7,28.6,21.5,26.2,11.8,41.1,0,0,0,,0,0,46.4,26.9,13.4,1014.7,22.7,10.5,173.8,15,6,,2019-08-18T06:42:20,2019-08-18T20:15:02,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,F5422,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-08-19,30.7,21.7,26.5,29.2,21.7,26.1,9.8,35.6,0,0,0,,0,0,46.7,30.1,8.5,1015.7,7.1,10.3,185.7,16.1,6,,2019-08-19T06:43:12,2019-08-19T20:13:43,0.63,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,2IYF8,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-08-20,30.3,23.9,27.1,29,23.9,26.6,11,37.3,0,0,0,,0,0,48.2,42.6,5.7,1016.2,11,10.3,187.9,16.1,6,,2019-08-20T06:44:04,2019-08-20T20:12:22,0.66,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-08-21,31.7,24,27.8,30.6,24,27.3,12.8,40.2,0,0,0,,0,0,55.4,28.8,5.2,1016.2,10.4,10.5,184.4,15.9,6,,2019-08-21T06:44:56,2019-08-21T20:11:01,0.7,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-08-22,34,26.1,29.4,32.9,26.1,28.9,13.3,37.7,0,0,0,,0,0,47.9,29.9,2.8,1015.8,5.1,10.5,185.4,16,6,,2019-08-22T06:45:48,2019-08-22T20:09:40,0.73,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-08-23,33.6,27.6,29.7,32.4,27.3,29,12.6,35.4,0,0,0,,0,0,58.8,33.1,1.7,1016,0.1,10.2,195.3,16.7,7,,2019-08-23T06:46:40,2019-08-23T20:08:17,0.75,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,E4115,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-08-24,33.8,27.6,29.9,33.4,27.7,29.6,14.7,40,0,0,0,,0,0,51.8,32.7,1.9,1015.5,3.8,10,263,22.7,8,,2019-08-24T06:47:32,2019-08-24T20:06:53,0.8,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,E4115,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999,EUCDE33"
athens,2019-08-25,33.6,27.3,29.5,33,27.7,29.3,14.8,41.2,0,0,0,,0,0,44.7,31.9,0.8,1014.2,4.5,10,261.1,22.5,8,,2019-08-25T06:48:24,2019-08-25T20:05:29,0.83,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,E4115,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999,EUCDE33"
athens,2019-08-26,34.6,26.9,29.2,35.3,26.8,29.1,14.7,41.7,0,0,0,,0,0,61.2,33.5,358.8,1014.6,16.6,10,177,15.2,6,,2019-08-26T06:49:15,2019-08-26T20:04:04,0.86,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-08-27,34,24.7,27.5,32.5,24.7,27.3,13.9,44,0,0,0,,0,0,51.8,29.4,358.6,1017.1,7.5,10,183.1,15.6,6,,2019-08-27T06:50:07,2019-08-27T20:02:38,0.9,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-08-28,31.6,23.4,26.3,30.1,23.4,26,12,41.6,0,0,0,,0,0,55,33.2,353.6,1017.4,9.1,10,183.1,15.8,6,,2019-08-28T06:50:58,2019-08-28T20:01:12,0.93,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,2IYF8,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-08-29,31.7,22.3,25.7,29.8,22.3,25.3,8.9,36.1,0,0,0,,0,0,49.2,31.2,358.9,1016,2,10,182.1,15.5,6,,2019-08-29T06:51:50,2019-08-29T19:59:45,0.96,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-08-30,31.3,21.7,25.2,29.7,21.7,25,10.3,39.6,0,0,0,,0,0,52.3,32.2,6,1015.3,23,10,177.9,15.5,6,,2019-08-30T06:52:41,2019-08-30T19:58:17,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-08-31,30.1,21.7,24.4,28.7,21.7,24.2,10.8,43.5,0,0,0,,0,0,54,34.7,3,1013.1,9.3,10,176,15.2,6,,2019-08-31T06:53:32,2019-08-31T19:56:49,0.03,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-09-01,30.5,20.2,24.3,28.7,20.2,24.1,9.6,41,0,0,0,,0,0,40.7,29.1,7.7,1013.7,15.7,10,176.2,15.2,6,,2019-09-01T06:54:24,2019-09-01T19:55:20,0.07,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-09-02,31.5,20.3,24.7,29.9,20.3,24.4,9.3,38.3,0,0,0,,0,0,42.5,27.5,3.9,1015.7,17.7,10,176.1,15.2,6,,2019-09-02T06:55:15,2019-09-02T19:53:51,0.1,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,2IYF8,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-09-03,31.6,20,25,29.8,20,24.6,7.5,33.5,0,0,0,,0,0,42.5,29.2,1.7,1015.6,31.3,10,174.3,15.1,6,,2019-09-03T06:56:06,2019-09-03T19:52:21,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-09-04,30.5,21,24.8,28.8,21,24.6,9,37.1,0,0,0,,0,0,55.8,34.6,354.8,1011.9,11.1,10,170,14.8,6,,2019-09-04T06:56:57,2019-09-04T19:50:51,0.17,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-09-05,29.9,19.9,23.8,29.7,19.9,23.8,14.7,57.8,0,0,0,,0,0,53.6,28.6,359,1012.9,20.1,10,149.9,12.8,6,,2019-09-05T06:57:48,2019-09-05T19:49:20,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
athens,2019-09-06,30.7,20.4,24.1,29.5,20.4,24,13.7,53.5,0,0,0,,0,0,50.8,26.7,5.8,1015,20.9,10,165,14.3,6,,2019-09-06T06:58:39,2019-09-06T19:47:49,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999,EUCDE33"
